string_external_id,abundance
YPL040C,1267.516655
YPL043W,4986.235827
YPL045W,1295.187544
YPL046C,538.409577
YPL047W,672.127009
YPL048W,60864.7948
YPL049C,1458.258755
YPL050C,1629.891555
YPL051W,1923.060261
YPL053C,4380.642237
YPL055C,2059.280198
YPL058C,752.325536
YPL059W,6255.181772
YPL060W,395.628344
YPL061W,135053.6447
YPL063W,2402.318293
YPL064C,2360.885973
YPL065W,1417.940016
YPL066W,395.628344
YPL067C,1471.635869
YPL069C,2835.839687
YPL072W,450.486391
YPL074W,258.915893
YPL075W,258.915893
YPL078C,12879.69488
YPL079W,66444.27455
YPL081W,106018.1917
YPL082C,6559.55429
YPL083C,530.590966
YPL084W,10212.47379
YPL085W,357.977413
YPL086C,4760.162447
YPL089C,736.464618
YPL090C,65985.61062
YPL091W,7597.549342
YPL093W,28011.31397
YPL094C,16478.34862
YPL095C,572.55651
YPL096W,4845.817038
YPL097W,996.18804
YPL100W,6024.121888
YPL101W,357.977413
YPL103C,177.855313
YPL104W,1551.271682
YPL105C,830.424217
YPL106C,71727.06777
YPL107W,2096.034577
YPL109C,2467.066327
YPL110C,2301.376984
YPL111W,42778.95161
YPL112C,2420.019938
YPL115C,752.325536
YPL116W,4422.326721
YPL117C,25460.04644
YPL118W,655.803216
YPL119C,1484.982463
YPL120W,2490.504884
YPL122C,8901.277074
YPL123C,503.708466
YPL125W,6301.716046
YPL126W,6559.55429
YPL127C,6559.55429
YPL128C,6379.554926
YPL129W,3115.677812
YPL133C,799.416322
YPL134C,2835.839687
YPL135W,10812.96987
YPL137C,655.803216
YPL138C,1681.776763
YPL139C,3037.98376
YPL140C,1948.003846
YPL141C,555.549057
YPL144W,2205.345518
YPL145C,32169.31283
YPL146C,1603.793112
YPL148C,486.132248
YPL149W,606.198294
YPL151C,1771.624875
YPL152W,2431.80295
YPL153C,6897.500075
YPL155C,655.803216
YPL158C,238.011792
YPL160W,157764.1297
YPL161C,6325.023224
YPL162C,1444.850698
YPL163C,688.35166
YPL166W,752.325536
YPL169C,2830.35351
YPL170W,6301.716046
YPL174C,238.011792
YPL175W,1484.982463
YPL176C,395.628344
YPL177C,521.1317
YPL178W,6197.164469
YPL179W,319.300389
YPL180W,243.279746
YPL181W,1590.703824
YPL183C,3454.15993
YPL183W-A,538.409577
YPL184C,7945.539977
YPL188W,4653.762501
YPL190C,5828.228497
YPL191C,2046.992119
YPL193W,258.915893
YPL194W,238.011792
YPL195W,13524.11534
YPL196W,1564.443453
YPL198W,7084.723063
YPL199C,2132.627524
YPL203W,2217.406213
YPL204W,10296.60527
YPL206C,3269.630172
YPL207W,5413.932878
YPL208W,4802.930574
YPL209C,148.811243
YPL210C,11776.67302
YPL211W,5171.19776
YPL212C,8133.938406
YPL213W,3632.073559
YPL215W,14238.1304
YPL216W,3060.232559
YPL219W,395.628344
YPL220W,115702.4473
YPL222W,2431.80295
YPL225W,37508.96939
YPL226W,37569.71143
YPL227C,5795.776334
YPL228W,3904.77949
YPL229W,921.77596
YPL231W,16982.72492
YPL232W,450.486391
YPL233W,3710.886411
YPL234C,538.409577
YPL235W,3032.415161
YPL239W,13054.47775
YPL240C,444942.6949
YPL241C,1629.891555
YPL242C,279.403257
YPL243W,6278.464565
YPL245W,1126.761005
YPL246C,7845.621926
YPL247C,799.416322
YPL248C,166.392335
YPL249C,1935.542162
YPL249C-A,5369.543076
YPL250C,450.486391
YPL252C,14781.05152
YPL254W,7945.539977
YPL255W,921.77596
YPL256C,1267.516655
YPL259C,4422.326721
YPL262W,6916.267009
YPL263C,4011.051031
YPL265W,432.397164
YPL267W,688.35166
YPL269W,655.803216
YPL270W,3389.321577
YPL271W,4276.968159
YPL273W,60277.72194
YPL274W,1295.187544
YPR002W,2733.407426
YPR004C,2948.573282
YPR006C,1083.681248
YPR008W,338.777852
YPR010C,14058.56127
YPR013C,194.711698
YPR016C,18621.44064
YPR017C,1498.298948
YPR018W,1590.703824
YPR019W,8802.643211
YPR022C,238.011792
YPR023C,1885.491266
YPR024W,20138.97602
YPR025C,8698.860075
YPR028W,1758.86078
YPR029C,4845.817038
YPR031W,172.147832
YPR033C,26765.67125
YPR034W,1363.727534
YPR035W,345680.3554
YPR036W,22465.75446
YPR037C,258.915893
YPR040W,5705.20707
YPR041W,48267.95835
YPR042C,376.921209
YPR043W,44582.65513
YPR045C,3356.785381
YPR046W,279.403257
YPR047W,1797.084034
YPR049C,85.528878
YPR051W,1935.542162
YPR052C,3870.074331
YPR056W,4631.368938
YPR057W,1872.926488
YPR061C,414.115457
YPR062W,5182.156129
YPR063C,2144.790022
YPR065W,238.011792
YPR066W,752.325536
YPR067W,1564.443453
YPR068C,538.409577
YPR070W,4674.982815
YPR072W,5105.598763
YPR073C,3497.215661
YPR074C,40272.24249
YPR075C,1155.251341
YPR080W,376.921209
YPR081C,2289.428911
YPR083W,414.115457
YPR086W,6749.072895
YPR090W,3691.134082
YPR091C,861.143461
YPR095C,279.403257
YPR097W,3082.44074
YPR098C,752.325536
YPR100W,3389.321577
YPR101W,720.517291
YPR102C,39036.61174
YPR103W,8527.59785
YPR104C,639.376549
YPR105C,1616.855581
YPR106W,521.1317
YPR107C,3691.134082
YPR108W,51911.12827
YPR110C,12989.05624
YPR111W,3324.169656
YPR112C,2217.406213
YPR113W,3810.136233
YPR114W,1923.060261
YPR115W,299.519102
YPR116W,2144.790022
YPR118W,921.77596
YPR119W,338.777852
YPR120C,521.1317
YPR122W,622.843006
YPR124W,1183.565989
YPR125W,11256.31321
YPR127W,2193.268207
YPR128C,2253.48995
YPR129W,1281.37089
YPR131C,639.376549
YPR132W,3335.050473
YPR133C,2828.596007
YPR134W,861.143461
YPR135W,3280.556272
YPR137W,5127.436254
YPR138C,3820.105771
YPR139C,6630.427668
YPR140W,1336.41794
YPR141C,3247.750348
YPR143W,6197.164469
YPR144C,1629.891555
YPR147C,2010.015692
YPR152C,1308.967217
YPR154W,2193.268207
YPR155C,2937.349284
YPR156C,2756.252492
YPR159W,4760.162447
YPR161C,2071.549859
YPR162C,2169.540592
YPR163C,23983.63293
YPR167C,216.634494
YPR168W,1471.635869
YPR169W,7746.096642
YPR171W,704.480663
YPR172W,357.977413
YPR173C,5347.390686
YPR174C,3421.779388
YPR175W,3112.519083
YPR176C,1524.843187
YPR178W,1767.374175
YPR179C,1098.088258
YPR180W,7425.375296
YPR182W,2572.108883
YPR183W,1885.491266
YPR184W,124.510117
YPR185W,148.811243
YPR186C,1381.664642
YPR187W,6093.156634
YPR188C,1126.761005
YPR189W,11931.57501
YPR190C,2521.888699
YPR191W,35700.95989
